WORK_TIME,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,TERM,FST_PAYMENT,AGREEMENT_RK,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
36.0,от 10000 до 20000 руб.,11000.0,7590.0,12,850.0,66833492,0,41,0,Среднее,Состою в браке,2,2,1,0,1,0,3,2
6.0,от 20000 до 50000 руб.,7500.0,6999.0,12,778.0,66834294,0,25,1,Неоконченное высшее,Состою в браке,0,0,1,0,1,0,3,2
252.0,от 20000 до 50000 руб.,25000.0,9464.0,10,1055.0,66834888,0,46,0,Среднее,Состою в браке,1,1,1,0,1,0,5,5
456.0,от 10000 до 20000 руб.,10000.0,7000.0,3,6000.0,66835123,0,62,0,Среднее,Состою в браке,2,0,1,1,0,1,4,4
12.0,от 20000 до 50000 руб.,22000.0,32940.0,24,4000.0,66835165,0,53,0,Среднее специальное,Состою в браке,3,0,1,1,0,1,1,1
85.0,от 10000 до 20000 руб.,15000.0,28890.0,12,3300.0,66835647,0,44,1,Среднее,Разведен(а),2,1,1,0,0,0,2,1
36.0,от 10000 до 20000 руб.,11000.0,3000.0,6,564.0,66835949,0,43,0,Высшее,Не состоял в браке,1,1,1,0,0,0,5,5
120.0,от 10000 до 20000 руб.,6000.0,16367.0,6,10000.0,66836197,0,57,0,Среднее,Состою в браке,2,0,1,0,1,0,2,2
258.0,свыше 50000 руб.,45000.0,8041.0,10,2989.0,66836218,0,45,0,Среднее,Состою в браке,2,0,1,0,1,1,3,3
60.0,от 5000 до 10000 руб.,7000.0,10750.0,12,5000.0,66836221,0,46,1,Среднее,Разведен(а),0,0,1,0,0,0,2,2
24.0,от 20000 до 50000 руб.,14000.0,53162.0,10,9016.0,66836274,0,37,0,Высшее,Не состоял в браке,0,0,1,0,0,1,4,3
45.0,от 5000 до 10000 руб.,5500.0,5390.0,6,1000.0,66836517,0,51,1,Среднее,Состою в браке,2,0,1,0,1,0,2,2
36.0,от 10000 до 20000 руб.,8000.0,8320.0,4,0.0,66836648,1,54,1,Среднее,Состою в браке,3,0,1,0,1,0,2,1
72.0,от 20000 до 50000 руб.,15000.0,12598.2,10,1399.8,66836908,1,30,0,Среднее,Состою в браке,1,1,1,0,0,1,2,2
5.0,от 10000 до 20000 руб.,8000.0,40000.0,12,9000.0,66836930,0,28,0,Высшее,Состою в браке,1,1,1,0,1,1,4,3
52.0,от 20000 до 50000 руб.,25000.0,6999.0,5,2000.0,66837039,0,32,0,Среднее специальное,Состою в браке,3,3,1,0,1,1,5,4
84.0,от 20000 до 50000 руб.,20000.0,5920.0,4,1480.0,66837137,0,35,0,Среднее,Состою в браке,1,1,1,0,1,0,6,6
10.0,от 10000 до 20000 руб.,7000.0,6500.0,5,4500.0,66837291,0,26,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,2,2
25.0,от 10000 до 20000 руб.,8000.0,4302.0,9,478.0,66837312,0,54,1,Среднее,Не состоял в браке,1,0,1,0,0,0,2,2
84.0,от 10000 до 20000 руб.,6000.0,3565.0,6,3000.0,66837585,0,38,1,Среднее,Состою в браке,2,1,1,0,1,0,2,2
7.0,от 20000 до 50000 руб.,25000.0,6997.0,4,100.0,66837975,1,25,0,Среднее,Состою в браке,0,0,1,0,0,0,3,3
336.0,от 10000 до 20000 руб.,8000.0,7621.0,3,1000.0,66838094,0,55,1,Среднее,Состою в браке,1,0,1,0,0,0,1,1
36.0,от 10000 до 20000 руб.,9000.0,22356.0,24,0.0,66838135,0,25,0,Среднее,Состою в браке,1,1,1,0,0,0,2,1
24.0,от 5000 до 10000 руб.,9000.0,3590.0,3,1000.0,66838232,0,55,1,Среднее специальное,Не состоял в браке,2,0,1,0,0,0,1,1
24.0,от 20000 до 50000 руб.,17000.0,10890.0,9,1210.0,66838270,0,45,0,Высшее,Состою в браке,0,0,1,0,0,0,2,2
24.0,от 5000 до 10000 руб.,4300.0,2125.0,3,375.0,66838366,1,32,1,Среднее,Состою в браке,1,1,1,0,0,0,1,1
24.0,от 5000 до 10000 руб.,6000.0,16613.0,12,515.0,66838498,0,58,0,Среднее,Не состоял в браке,2,0,1,0,1,1,2,2
30.0,от 10000 до 20000 руб.,7000.0,21100.0,6,21900.0,66838580,0,24,1,Среднее специальное,Разведен(а),1,1,1,0,1,0,1,1
120.0,от 10000 до 20000 руб.,4000.0,8620.0,7,960.0,66839049,0,47,1,Среднее,Разведен(а),0,0,1,0,0,0,2,2
84.0,от 10000 до 20000 руб.,10000.0,17251.0,10,2077.0,66839344,0,44,1,Среднее,Вдовец/Вдова,2,0,1,0,0,0,4,4
24.0,от 10000 до 20000 руб.,12000.0,3590.0,3,400.0,66839351,0,26,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,1
24.0,от 20000 до 50000 руб.,20000.0,23000.0,10,5000.0,66839855,0,33,0,Высшее,Состою в браке,1,2,1,0,0,0,5,5
120.0,от 10000 до 20000 руб.,8500.0,5700.0,6,2000.0,66839908,0,45,1,Среднее,Состою в браке,1,0,1,0,0,0,3,2
84.0,от 20000 до 50000 руб.,15000.0,10576.0,3,10000.0,66840080,0,51,1,Высшее,Состою в браке,2,0,1,0,1,0,3,3
180.0,от 10000 до 20000 руб.,10000.0,11620.0,6,10000.0,66840400,0,43,1,Высшее,Состою в браке,0,0,1,0,1,0,1,1
48.0,от 10000 до 20000 руб.,5000.0,4807.0,6,848.0,66840406,0,35,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1
60.0,от 10000 до 20000 руб.,17000.0,28410.0,12,3200.0,66840490,0,24,1,Высшее,Не состоял в браке,0,0,1,0,0,1,1,1
96.0,от 10000 до 20000 руб.,8900.0,5240.0,6,1000.0,66840658,0,35,1,Среднее,Состою в браке,1,0,1,0,1,0,2,2
48.0,от 10000 до 20000 руб.,10300.0,13709.0,12,1530.0,66840739,0,60,1,Среднее,Разведен(а),1,0,1,1,0,0,3,2
360.0,от 20000 до 50000 руб.,9000.0,11211.0,6,1246.0,66840937,0,55,1,Среднее,Состою в браке,2,0,1,0,1,0,2,2
43.0,от 10000 до 20000 руб.,16000.0,6840.0,12,760.0,66841116,0,28,0,Среднее,Состою в браке,1,1,1,0,0,0,2,2
120.0,от 10000 до 20000 руб.,12000.0,32450.0,6,7000.0,66841262,0,53,1,Высшее,Не состоял в браке,0,0,1,0,1,0,3,3
84.0,от 20000 до 50000 руб.,32000.0,27750.0,6,3600.0,66841597,0,61,1,Высшее,Состою в браке,2,0,1,0,0,0,3,3
144.0,от 10000 до 20000 руб.,11000.0,6250.0,6,1200.0,66841687,1,41,0,Неоконченное высшее,Состою в браке,2,2,1,0,1,0,2,2
18.0,от 10000 до 20000 руб.,10000.0,12998.0,10,3000.0,66842010,0,25,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,2,1
36.0,от 20000 до 50000 руб.,11000.0,8000.0,6,1000.0,66842091,0,58,1,Среднее,Состою в браке,3,0,1,1,0,0,3,3
120.0,от 10000 до 20000 руб.,14000.0,6490.0,3,1400.0,66842092,1,59,1,Среднее,Не состоял в браке,0,0,1,1,1,0,2,2
41.0,от 20000 до 50000 руб.,15000.0,27995.0,10,3200.0,66842553,0,30,0,Среднее,Состою в браке,2,2,1,0,1,1,3,2
348.0,от 20000 до 50000 руб.,11000.0,9963.0,5,1107.0,66842693,0,50,1,Высшее,Состою в браке,0,0,1,0,0,0,2,2
18.0,от 20000 до 50000 руб.,25000.0,10000.0,6,3270.0,66843175,0,29,0,Среднее,Состою в браке,2,2,1,0,0,0,2,2
180.0,от 20000 до 50000 руб.,22000.0,20196.0,6,2754.0,66843448,0,34,1,Высшее,Не состоял в браке,0,0,1,0,1,0,2,2
96.0,от 5000 до 10000 руб.,6000.0,11800.0,10,2000.0,66843503,0,56,1,Среднее,Не состоял в браке,3,0,1,0,0,0,4,4
48.0,от 10000 до 20000 руб.,14000.0,9000.0,6,3000.0,66843659,0,29,1,Среднее,Разведен(а),1,1,1,0,1,0,2,2
300.0,от 10000 до 20000 руб.,10000.0,29040.0,12,3960.0,66844863,0,63,0,Среднее,Состою в браке,1,0,1,1,1,0,2,2
72.0,от 10000 до 20000 руб.,12000.0,24015.0,12,11000.0,66844992,0,28,1,Высшее,Не состоял в браке,0,0,1,0,0,0,2,1
444.0,от 10000 до 20000 руб.,20000.0,13165.0,9,2323.0,66845027,0,62,0,Высшее,Состою в браке,2,0,1,0,0,1,2,2
52.0,от 10000 до 20000 руб.,15000.0,3894.0,3,2796.0,66845456,1,33,0,Неоконченное высшее,Состою в браке,2,0,1,0,1,1,1,1
76.0,от 10000 до 20000 руб.,10000.0,13730.0,10,6000.0,66846026,0,34,1,Высшее,Разведен(а),2,2,1,0,0,0,4,3
36.0,от 5000 до 10000 руб.,9500.0,4450.0,6,500.0,66846059,0,28,0,Среднее,Не состоял в браке,1,1,1,0,1,0,2,2
6.0,от 20000 до 50000 руб.,15000.0,5590.0,5,4000.0,66846129,0,34,0,Высшее,Состою в браке,1,1,1,0,0,0,2,2
24.0,от 20000 до 50000 руб.,17000.0,17952.0,10,1995.0,66846210,1,42,0,Неполное среднее,Состою в браке,1,1,1,0,0,0,3,3
96.0,от 10000 до 20000 руб.,18000.0,4744.0,3,2000.0,66846254,0,31,0,Среднее,Не состоял в браке,0,0,1,0,1,0,3,3
108.0,от 10000 до 20000 руб.,15000.0,22588.0,6,2510.0,66846461,0,39,1,Среднее,Разведен(а),1,1,1,0,0,0,3,3
6.0,от 10000 до 20000 руб.,10500.0,12860.0,12,1500.0,66846640,0,46,0,Среднее,Состою в браке,2,1,1,0,0,1,2,1
864.0,от 20000 до 50000 руб.,15000.0,7890.0,6,5000.0,66846712,1,28,1,Высшее,Состою в браке,1,1,1,0,0,0,1,1
12.0,от 5000 до 10000 руб.,6000.0,7995.0,10,900.0,66846718,0,23,1,Среднее,Не состоял в браке,1,1,1,0,0,0,1,1
456.0,от 20000 до 50000 руб.,17000.0,21536.0,12,5000.0,66846884,0,61,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,4,4
300.0,от 10000 до 20000 руб.,75000.0,7362.0,5,818.0,66847032,0,61,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,1,1
288.0,от 10000 до 20000 руб.,9000.0,6000.0,6,3200.0,66847332,0,50,1,Среднее,Не состоял в браке,0,0,1,0,1,0,2,2
45.0,от 5000 до 10000 руб.,9000.0,29600.0,12,7500.0,66847453,0,42,1,Высшее,Не состоял в браке,1,1,1,0,1,0,3,3
276.0,от 10000 до 20000 руб.,8000.0,16470.0,9,1830.0,66847737,0,51,1,Среднее специальное,Не состоял в браке,1,0,1,0,0,0,3,3
24.0,от 20000 до 50000 руб.,12000.0,14798.0,6,1700.0,66847765,0,23,1,Среднее,Не состоял в браке,1,1,1,0,0,0,3,3
60.0,от 5000 до 10000 руб.,7500.0,7990.0,9,1000.0,66848020,0,37,1,Среднее,Разведен(а),2,2,1,0,0,0,4,3
144.0,свыше 50000 руб.,40000.0,11400.0,3,10000.0,66848208,0,54,0,Среднее,Состою в браке,0,0,1,0,1,0,1,1
36.0,от 20000 до 50000 руб.,20000.0,11148.0,12,0.0,66848289,0,45,0,Среднее специальное,Состою в браке,2,1,1,0,0,1,3,2
60.0,от 20000 до 50000 руб.,17000.0,3800.0,6,2000.0,66848356,0,44,1,Высшее,Состою в браке,2,2,1,0,0,1,3,3
120.0,от 10000 до 20000 руб.,16000.0,19980.0,3,7000.0,66848412,0,31,0,Среднее,Разведен(а),0,0,1,0,0,0,2,2
96.0,от 20000 до 50000 руб.,25000.0,5490.0,6,2000.0,66848479,0,42,0,Высшее,Состою в браке,1,1,1,0,0,0,2,2
72.0,от 10000 до 20000 руб.,15000.0,5995.0,6,3000.0,66848531,0,29,0,Среднее,Разведен(а),2,2,1,0,0,1,1,1
70.0,от 10000 до 20000 руб.,10500.0,7084.0,10,800.0,66848581,0,32,1,Среднее,Состою в браке,2,2,1,0,0,0,5,4
30.0,от 10000 до 20000 руб.,15000.0,4470.0,3,800.0,66848610,0,32,1,Высшее,Не состоял в браке,1,1,1,0,1,0,1,1
14.0,от 20000 до 50000 руб.,14000.0,6999.0,3,5000.0,66848658,0,24,1,Высшее,Не состоял в браке,0,0,1,0,1,0,1,1
24.0,от 5000 до 10000 руб.,6000.0,15350.0,10,1800.0,66848772,0,52,1,Среднее,Вдовец/Вдова,0,0,1,0,0,0,2,2
324.0,от 20000 до 50000 руб.,22000.0,5097.0,3,5100.0,66848810,0,48,1,Среднее,Не состоял в браке,2,0,1,0,0,0,2,2
36.0,от 20000 до 50000 руб.,25000.0,5060.0,3,440.0,66848839,0,38,1,Высшее,Состою в браке,0,1,1,0,1,0,2,2
96.0,от 20000 до 50000 руб.,30000.0,28469.0,6,3599.0,66849057,0,32,0,Высшее,Состою в браке,2,2,1,0,1,0,3,3
144.0,от 10000 до 20000 руб.,11000.0,14280.0,6,20000.0,66849074,0,35,1,Неполное среднее,Не состоял в браке,2,2,1,0,0,0,2,2
88.0,от 10000 до 20000 руб.,20000.0,24983.0,12,3000.0,66849148,0,37,0,Среднее,Состою в браке,3,3,1,0,1,0,3,3
288.0,от 10000 до 20000 руб.,8600.0,20650.0,8,1000.0,66849149,0,45,1,Среднее,Состою в браке,0,0,1,0,0,0,3,2
108.0,от 20000 до 50000 руб.,15000.0,11880.0,6,1400.0,66849191,0,31,0,Высшее,Состою в браке,1,1,1,0,1,0,3,3
84.0,от 10000 до 20000 руб.,7000.0,5489.0,3,500.0,66849546,0,48,1,Среднее специальное,Не состоял в браке,2,0,1,0,0,0,1,1
24.0,от 10000 до 20000 руб.,10000.0,2089.0,3,0.0,66849612,1,25,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,1
120.0,от 10000 до 20000 руб.,6600.0,22525.0,10,3975.0,66849871,0,36,1,Среднее,Состою в браке,1,1,1,0,0,0,3,2
56.0,от 20000 до 50000 руб.,10000.0,9000.0,6,4978.0,66850208,0,40,1,Среднее,Гражданский брак,2,1,1,0,1,0,2,1
6.0,от 20000 до 50000 руб.,27000.0,10782.0,6,1198.0,66850435,0,26,1,Высшее,Состою в браке,1,1,1,0,1,0,2,1
48.0,от 5000 до 10000 руб.,8000.0,17550.0,6,2000.0,66850523,0,52,0,Среднее,Состою в браке,0,0,1,0,0,0,2,2
48.0,от 20000 до 50000 руб.,17000.0,24867.0,12,2765.0,66850630,0,47,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,1
36.0,от 5000 до 10000 руб.,5000.0,6050.0,10,1500.0,66850803,0,32,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,2,2
300.0,от 20000 до 50000 руб.,15000.0,7080.0,10,787.0,66850940,0,48,1,Среднее,Состою в браке,2,1,1,0,0,0,2,2
11.0,от 10000 до 20000 руб.,8000.0,24700.0,6,3000.0,66850948,0,48,1,Среднее,Состою в браке,1,1,1,0,0,1,2,2
24.0,от 20000 до 50000 руб.,12000.0,47900.0,24,11000.0,66851213,0,41,0,Среднее,Состою в браке,1,1,1,0,1,0,3,2
36.0,от 10000 до 20000 руб.,10000.0,5800.0,3,4000.0,66851277,0,33,0,Среднее,Состою в браке,2,2,1,0,0,0,1,1
180.0,от 5000 до 10000 руб.,5000.0,3123.0,6,552.0,66851282,0,34,0,Неполное среднее,Не состоял в браке,0,0,1,0,0,0,1,1
60.0,от 10000 до 20000 руб.,14000.0,18180.0,10,2020.0,66851348,0,51,1,Высшее,Состою в браке,1,1,1,0,0,0,2,2
360.0,от 10000 до 20000 руб.,7000.0,11280.0,6,2000.0,66852041,0,49,1,Среднее,Вдовец/Вдова,2,0,1,0,0,1,3,3
60.0,от 10000 до 20000 руб.,10000.0,10000.0,4,1635.0,66852478,0,60,1,Неполное среднее,Состою в браке,0,0,1,1,1,0,2,2
108.0,от 10000 до 20000 руб.,4500.0,3270.0,6,600.0,66852723,0,32,1,Неполное среднее,Состою в браке,1,1,1,0,0,0,2,1
228.0,от 20000 до 50000 руб.,15000.0,4048.0,6,450.0,66853065,0,43,0,Среднее специальное,Состою в браке,2,2,1,0,1,0,2,2
60.0,от 20000 до 50000 руб.,16000.0,18099.0,10,4000.0,66853076,0,28,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1
42.0,от 10000 до 20000 руб.,15000.0,17541.0,6,1949.0,66853238,0,30,0,Высшее,Состою в браке,1,1,1,0,0,0,2,2
88.0,от 10000 до 20000 руб.,5000.0,3060.0,3,500.0,66853248,0,39,1,Среднее,Состою в браке,3,2,1,0,0,0,1,1
12.0,от 20000 до 50000 руб.,10000.0,13300.0,3,15000.0,66853277,0,59,1,Среднее,Не состоял в браке,2,0,1,0,1,0,2,2
12.0,от 10000 до 20000 руб.,8000.0,3515.0,3,0.0,66853514,1,32,1,Среднее,Состою в браке,1,1,1,0,1,0,3,3
48.0,от 10000 до 20000 руб.,15000.0,4132.5,5,217.5,66853666,0,33,1,Среднее,Не состоял в браке,1,1,1,0,0,0,7,6
60.0,от 5000 до 10000 руб.,6500.0,3220.0,6,500.0,66853706,0,29,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,2,2
60.0,от 10000 до 20000 руб.,10000.0,3825.0,6,425.0,66853872,0,35,0,Среднее,Состою в браке,2,2,1,0,0,1,2,2
384.0,от 5000 до 10000 руб.,7000.0,4700.0,3,6000.0,66853880,0,60,1,Неполное среднее,Разведен(а),1,0,1,0,0,0,2,2
432.0,от 10000 до 20000 руб.,5000.0,6150.0,3,0.0,66853994,0,54,0,Среднее,Состою в браке,2,0,1,0,1,0,1,1
250.0,от 20000 до 50000 руб.,20000.0,4735.0,6,2500.0,66853998,0,41,0,Высшее,Состою в браке,2,2,1,0,1,0,4,3
13.0,от 10000 до 20000 руб.,7500.0,30920.0,10,3500.0,66854213,0,51,0,Среднее специальное,Состою в браке,3,0,1,0,0,0,2,2
50.0,от 20000 до 50000 руб.,14300.0,5590.0,6,1000.0,66854478,0,25,1,Неоконченное высшее,Не состоял в браке,1,1,1,0,1,0,2,2
24.0,от 20000 до 50000 руб.,10000.0,16160.0,10,0.0,66854945,0,28,1,Высшее,Состою в браке,2,0,1,0,1,0,1,1
21.0,от 10000 до 20000 руб.,10000.0,23000.0,6,12700.0,66855123,0,33,1,Высшее,Состою в браке,1,1,1,0,1,0,5,4
100.0,от 5000 до 10000 руб.,8000.0,3200.0,6,360.0,66855187,0,29,0,Среднее,Состою в браке,1,1,1,0,0,0,4,4
24.0,от 20000 до 50000 руб.,15000.0,7730.0,6,860.0,66855402,0,41,0,Среднее специальное,Гражданский брак,0,0,1,0,0,0,2,2
6.0,от 5000 до 10000 руб.,5500.0,7050.0,12,1250.0,66855586,0,34,1,Среднее,Разведен(а),0,0,1,0,1,0,3,2
36.0,от 10000 до 20000 руб.,15500.0,9590.0,10,1100.0,66855596,0,27,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,2,1
48.0,от 20000 до 50000 руб.,15000.0,10230.0,6,8000.0,66856201,0,42,0,Высшее,Состою в браке,2,2,1,0,0,0,3,3
15.0,от 20000 до 50000 руб.,8000.0,40000.0,10,5000.0,66856293,1,30,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,2,1
3.0,от 10000 до 20000 руб.,12000.0,3000.0,3,515.0,66856593,1,26,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,2,1
50.0,от 10000 до 20000 руб.,7500.0,3200.0,6,1000.0,66856693,0,29,0,Среднее специальное,Состою в браке,2,2,1,1,0,0,2,2
4.0,от 10000 до 20000 руб.,8000.0,6120.0,6,1100.0,66856908,0,29,1,Среднее,Состою в браке,3,3,1,0,0,0,2,1
8.0,от 20000 до 50000 руб.,15000.0,8800.0,12,1000.0,66857083,0,33,0,Среднее,Состою в браке,1,1,1,0,1,0,3,2
60.0,от 20000 до 50000 руб.,15000.0,2470.0,3,500.0,66857276,0,29,1,Высшее,Состою в браке,1,1,1,0,0,0,1,1
60.0,от 10000 до 20000 руб.,15000.0,4228.0,4,2000.0,66857467,0,28,0,Среднее специальное,Состою в браке,1,2,1,0,0,1,1,1
36.0,от 20000 до 50000 руб.,20000.0,19497.0,3,10000.0,66857544,0,30,0,Среднее,Не состоял в браке,0,0,1,0,1,0,3,3
300.0,от 10000 до 20000 руб.,15000.0,12000.0,12,3290.0,66857711,0,44,0,Неполное среднее,Состою в браке,3,1,1,0,0,1,2,2
